conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,text_clean_basic,text_stem,len_kata,kategori,is_turnover_related
1990692420024217860,Wed Nov 19 06:48:18 +0000 2025,0,@deedhonks @octoputri Poin saya bukan menggampangkan profesi guru Saya lulus kuliah jg sempat nyambi profesi mengajar gak lain gak bukan ya karena saya juga punya concern di dunia pendidikan Tapi sayangnya negara ini memang tidak pernag menghargai profesi ini dengan benar (baca: gaji rendah),1991035788164018378,,deedhonks,in,,0,1,0,https://x.com/undefined/status/1991035788164018378,446137485,,poin saya bukan menggampangkan profesi guru saya lulus kuliah jg sempat nyambi profesi mengajar gak lain gak bukan ya karena saya juga punya concern di dunia pendidikan tapi sayangnya negara ini memang tidak pernag menghargai profesi ini dengan benar baca gaji rendah,poin saya bukan menggampangkan profesi guru saya lulus kuliah jg sempat nyambi profesi mengajar gak lain gak bukan ya karena saya juga punya concern di dunia pendidikan tapi sayangnya negara ini memang tidak pernag menghargai profesi ini dengan benar baca gaji rendah,44,gaji,True
1990190807157231678,Tue Nov 18 02:27:08 +0000 2025,0,@hijrahtweet mau naik jenjang karir punya duit trliunan buat bahagiakan ortu dan orang sekitar mau sehat wal afiat pintar cerdas dan rajin menabung ,1990607678318784658,,hijrahtweet,in,,0,0,0,https://x.com/undefined/status/1990607678318784658,1413763404456620044,,mau naik jenjang karir punya duit trliunan buat bahagiakan ortu dan orang sekitar mau sehat wal afiat pintar cerdas dan rajin menabung,mau naik jenjang karir punya duit trliunan buat bahagiakan ortu dan orang sekitar mau sehat wal afiat pintar cerdas dan rajin menabung,23,karir,True
1994131520307822855,Thu Nov 27 19:49:38 +0000 2025,0,keren bgt temenku ditempat kerja yg dulu dapet tawaran kerja di maldives,1994131520307822855,,,in,,0,1,0,https://x.com/undefined/status/1994131520307822855,250092855,,keren bgt temenku ditempat kerja yg dulu dapet tawaran kerja di maldives,keren bgt temenku ditempat kerja yg dulu dapet tawaran kerja di maldives,12,peluang_baru,True
1989519363943342130,Sat Nov 15 02:22:59 +0000 2025,0,Ironinya Tukang Parkir gak underpaid lol,1989519467236528355,,nellz_ntnt,in,,0,0,0,https://x.com/undefined/status/1989519467236528355,1964563733147242502,,ironinya tukang parkir gak underpaid lol,ironinya tukang parkir gak underpaid lol,6,gaji,True
1992088118183534619,Sun Nov 23 07:33:44 +0000 2025,3,@helloalzea Setuju pengusaha/perusahaan perlu kasih gaji gede dan tambah pegawai biar wlb dan happy untuk semua.,1992496775425651131,,helloalzea,in,,0,0,0,https://x.com/undefined/status/1992496775425651131,1626951420468666370,,setuju pengusaha perusahaan perlu kasih gaji gede dan tambah pegawai biar wlb dan happy untuk semua,setuju pengusaha perusahaan perlu kasih gaji gede dan tambah pegawai biar wlb dan happy untuk semua,17,wlb,True
1980155639914725626,Tue Oct 21 08:13:10 +0000 2025,0,@afrkml Menurutku itu cuma fase sih mungkin umur belasan sampe 25 ke atas msh hustle lg ambis2nya nanti di 30/40 pasti lebih milih opsi WLB,1980547897738555465,,afrkml,in,,1,0,0,https://x.com/undefined/status/1980547897738555465,320524404,,menurutku itu cuma fase sih mungkin umur belasan sampe ke atas msh hustle lg ambis nya nanti di pasti lebih milih opsi wlb,menurutku itu cuma fase sih mungkin umur belasan sampe ke atas msh hustle lg ambis nya nanti di pasti lebih milih opsi wlb,26,wlb,True
1989177476250263688,Fri Nov 14 05:57:12 +0000 2025,1,@yyaiky @lonelynemptyy ya kalo emg bisa dan semudah itu elu lah livestreaming. Duitnya lu donasiin ke guru guru yang dapet gaji rendah faktanya emg dunia gaadil. Ga semua orang baik dapet semua kebaikan didunia.,1989210989020213351,,yyaiky,in,,0,0,0,https://x.com/undefined/status/1989210989020213351,1270383578476474368,,ya kalo emg bisa dan semudah itu elu lah livestreaming duitnya lu donasiin ke guru guru yang dapet gaji rendah faktanya emg dunia gaadil ga semua orang baik dapet semua kebaikan didunia,ya kalo emg bisa dan semudah itu elu lah livestreaming duitnya lu donasiin ke guru guru yang dapet gaji rendah faktanya emg dunia gaadil ga semua orang baik dapet semua kebaikan didunia,34,gaji,True
1991865229794513342,Fri Nov 21 13:44:12 +0000 2025,3,Halo semuanya aku lagi cari patner full remote fee harian &amp; jenjang karir ada pelatihannya dan pendaftaran gratis ya jam kerja bisa parttime / fulltime Minimal umur 18thn Di cari bertanggung jawab Jujur dan serius bekerja!,1991865229794513342,,,in,,0,0,0,https://x.com/undefined/status/1991865229794513342,1940257863295016960,,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis ya jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis ya jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,35,karir,True
1991864936038031382,Fri Nov 21 13:43:02 +0000 2025,1,Halo semuanya aku lagi cari patner full remote fee harian &amp; jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime / fulltime Minimal umur 18thn Di cari bertanggung jawab Jujur dan serius bekerja! ,1991864936038031382,,,in,,0,0,0,https://x.com/undefined/status/1991864936038031382,1940257863295016960,,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,34,karir,True
1990238152985051494,Mon Nov 17 01:58:47 +0000 2025,0,Korupsi level sekolah seharusnya kudu diberantas. Yg lucu guru2 atau kepsek yg korupsi ini larinya selalu bilang mereka hanya guru dg gaji kecil padahal duit BOS diembat buat umroh bangun rumah atau buat lebaran,1990238152985051494,,,in,,0,0,0,https://x.com/undefined/status/1990238152985051494,1398502752435654659,,korupsi level sekolah seharusnya kudu diberantas yg lucu guru atau kepsek yg korupsi ini larinya selalu bilang mereka hanya guru dg gaji kecil padahal duit bos diembat buat umroh bangun rumah atau buat lebaran,korupsi level sekolah seharusnya kudu diberantas yg lucu guru atau kepsek yg korupsi ini larinya selalu bilang mereka hanya guru dg gaji kecil padahal duit bos diembat buat umroh bangun rumah atau buat lebaran,34,gaji,True
1988159699511111795,Wed Nov 12 04:14:28 +0000 2025,0,@tyo_fajar29 @sk8theinsanity Sepertinya merujuk pada Hanni dari NewJeans yang baru saja kalah gugatan terhadap agensinya (ADOR/HYBE) soal dugaan pengabaian dan pelecehan oleh manajemen. Konteksnya drama fandom K-pop seputar isu manajemen buruk.,1988460362770096589,,tyo_fajar29,in,,0,1,0,https://x.com/undefined/status/1988460362770096589,1720665183188922368,,sepertinya merujuk pada hanni dari newjeans yang baru saja kalah gugatan terhadap agensinya ador hybe soal dugaan pengabaian dan pelecehan oleh manajemen konteksnya drama fandom k pop seputar isu manajemen buruk,sepertinya merujuk pada hanni dari newjeans yang baru saja kalah gugatan terhadap agensinya ador hybe soal dugaan pengabaian dan pelecehan oleh manajemen konteksnya drama fandom k pop seputar isu manajemen buruk,34,budaya,True
1967522618594214269,Mon Sep 15 09:35:21 +0000 2025,0,2 job offer! Alin ang mapupusuan at saan kaya mapapabuti? ,1967522618594214269,,,tl,,0,0,0,https://x.com/undefined/status/1967522618594214269,981094350737174528,,job offer alin ang mapupusuan at saan kaya mapapabuti,job offer alin ang mapupusuan at saan kaya mapapabuti,10,peluang_baru,True
1993888122585927856,Thu Nov 27 03:42:27 +0000 2025,0,Palingan just stress/overwork atau hal yang lain yang memungkinkan dia bisa telat haid lagian cuma petting+condom tanpa penetrasi gimana mau membuahi,1993888122585927856,,,in,,0,0,0,https://x.com/undefined/status/1993888122585927856,1674809789665390592,,palingan just stress overwork atau hal yang lain yang memungkinkan dia bisa telat haid lagian cuma petting condom tanpa penetrasi gimana mau membuahi,palingan just stress overwork atau hal yang lain yang memungkinkan dia bisa telat haid lagian cuma petting condom tanpa penetrasi gimana mau membuahi,23,wlb,True
1975194514613842025,Mon Oct 06 13:40:44 +0000 2025,0,akibat terlalu punya bos micro-management ke hal2 yg gaperlu sbg karyawan jd ikut fokus ke hal kecil dan jadi kelewat yang penting arghh apalah smpe takut pigi kantor mau ke kamboja aja,1975194514613842025,,,in,,0,0,0,https://x.com/undefined/status/1975194514613842025,1490356232,,akibat terlalu punya bos micro management ke hal yg gaperlu sbg karyawan jd ikut fokus ke hal kecil dan jadi kelewat yang penting arghh apalah smpe takut pigi kantor mau ke kamboja aja,akibat terlalu punya bos micro management ke hal yg gaperlu sbg karyawan jd ikut fokus ke hal kecil dan jadi kelewat yang penting arghh apalah smpe takut pigi kantor mau ke kamboja aja,33,budaya,True
1991844720830726609,Fri Nov 21 13:06:21 +0000 2025,0,@yyooouliv makanyaaa antara seneng sama sedih sih mereka kaya overwork banget,1991855703544447246,,yyooouliv,in,,0,1,0,https://x.com/undefined/status/1991855703544447246,2757688210,,makanyaaa antara seneng sama sedih sih mereka kaya overwork banget,makanyaaa antara seneng sama sedih sih mereka kaya overwork banget,11,wlb,True
1985702763662344283,Tue Nov 04 13:36:46 +0000 2025,0,atasan baik teman toxic atau atasan toxic teman baik?,1985702763662344283,,,in,,0,2,0,https://x.com/undefined/status/1985702763662344283,1067234201097854976,,atasan baik teman toxic atau atasan toxic teman baik,atasan baik teman toxic atau atasan toxic teman baik,9,budaya,True
1990609340269801956,Tue Nov 18 02:33:45 +0000 2025,0,Mau jadi ASN aja dipersulit. Jangan dulu itu deh mau jadi guru honorer aja sekarang sulit + gaji kecil. Menuntut banyak giliran dituntut diem.,1990609340269801956,,,in,,0,0,0,https://x.com/undefined/status/1990609340269801956,326512651,,mau jadi asn aja dipersulit jangan dulu itu deh mau jadi guru honorer aja sekarang sulit gaji kecil menuntut banyak giliran dituntut diem,mau jadi asn aja dipersulit jangan dulu itu deh mau jadi guru honorer aja sekarang sulit gaji kecil menuntut banyak giliran dituntut diem,23,gaji,True
1994413689211122177,Fri Nov 28 14:30:52 +0000 2025,4,blm ada seminggu keluar kerja udh dapet tawaran kerja lagi mana ga cuma satu masyaallah,1994413689211122177,,,in,,0,2,0,https://x.com/undefined/status/1994413689211122177,1544298481015455744,,blm ada seminggu keluar kerja udh dapet tawaran kerja lagi mana ga cuma satu masyaallah,blm ada seminggu keluar kerja udh dapet tawaran kerja lagi mana ga cuma satu masyaallah,15,peluang_baru,True
1994737880795942978,Sat Nov 29 11:59:05 +0000 2025,0,aku malah jarang main dua2nya sekarang simply krn burnout trs sibuk irl sih paling ya nungguin update patch biar balik login....,1994737880795942978,,,in,,0,0,0,https://x.com/undefined/status/1994737880795942978,1344638487270576128,,aku malah jarang main dua nya sekarang simply krn burnout trs sibuk irl sih paling ya nungguin update patch biar balik login,aku malah jarang main dua nya sekarang simply krn burnout trs sibuk irl sih paling ya nungguin update patch biar balik login,21,wlb,True
1991691367131803675,Fri Nov 21 02:13:20 +0000 2025,1,Halo semuanya aku lagi cari patner full remote fee harian &amp; jenjang karir jam kerja bisa parttime / fulltime Minimal umur 18thn. Di cari bertanggung jawab Jujur dan serius bekerja! #jobreceh #Loker #zonauang #jobs #Kerja #WFH #Freelancer #jobseekers #Lowongankerja #InfoLoker,1991691367131803675,,,in,,0,0,0,https://x.com/undefined/status/1991691367131803675,1940257863295016960,,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,39,karir,True
1992923633321394545,Mon Nov 24 11:49:55 +0000 2025,0,Kerjaan toxic bos toxic orang sekitarnya toxic. Sehat2 dah orang yg lingkungan kerjanya kaya gitu,1992923633321394545,,,in,,0,0,0,https://x.com/undefined/status/1992923633321394545,1073235304885174273,,kerjaan toxic bos toxic orang sekitarnya toxic sehat dah orang yg lingkungan kerjanya kaya gitu,kerjaan toxic bos toxic orang sekitarnya toxic sehat dah orang yg lingkungan kerjanya kaya gitu,15,budaya,True
1967928062420656191,Tue Sep 16 12:26:27 +0000 2025,0,disaat udah pengen kuliah lagi malah dapet job offer yang too good to be true,1967928062420656191,,,in,,0,1,0,https://x.com/undefined/status/1967928062420656191,1203511244658860033,,disaat udah pengen kuliah lagi malah dapet job offer yang too good to be true,disaat udah pengen kuliah lagi malah dapet job offer yang too good to be true,15,peluang_baru,True
1989554286817063367,Tue Nov 18 01:30:05 +0000 2025,0,@kelixmann bca ga bikin kebal dimarahin atasan toxic workplace bukan indikator kecerdasan,1990593319030960485,,kelixmann,in,,0,0,0,https://x.com/undefined/status/1990593319030960485,1216688607513104384,,bca ga bikin kebal dimarahin atasan toxic workplace bukan indikator kecerdasan,bca ga bikin kebal dimarahin atasan toxic workplace bukan indikator kecerdasan,12,budaya,True
1994353450302275936,Fri Nov 28 10:33:41 +0000 2025,0,mau semangat pun keburu capek. udah bagus gue kerja penghasilan tetap jenjang karir jelas ini orang tua egoisnya minta ampun. perkara kantor pindah aja khawatir. duh kapan majunya kalau ini itu serba khawatir. kerasa kan sekarang,1994353997898260632,,umanomiminii,in,,0,0,0,https://x.com/undefined/status/1994353997898260632,1384379110143664131,,mau semangat pun keburu capek udah bagus gue kerja penghasilan tetap jenjang karir jelas ini orang tua egoisnya minta ampun perkara kantor pindah aja khawatir duh kapan majunya kalau ini itu serba khawatir kerasa kan sekarang,mau semangat pun keburu capek udah bagus gue kerja penghasilan tetap jenjang karir jelas ini orang tua egoisnya minta ampun perkara kantor pindah aja khawatir duh kapan majunya kalau ini itu serba khawatir kerasa kan sekarang,36,karir,True
1995246234316271766,Sun Nov 30 21:39:06 +0000 2025,0,Udah mulai ga nyaman di kerjaan:( kok overwork ya:(,1995246234316271766,,,in,,0,0,0,https://x.com/undefined/status/1995246234316271766,1174465330036428800,,udah mulai ga nyaman di kerjaan kok overwork ya,udah mulai ga nyaman di kerjaan kok overwork ya,9,wlb,True
1990437294965211470,Tue Nov 18 12:13:18 +0000 2025,5,@worksfess Baru bercanda WLB aku dan temen-temenku saat ini Work Life Berantakan Nder WKWKWK,1990755192074350989,,worksfess,in,,1,0,0,https://x.com/undefined/status/1990755192074350989,1600176671646048259,,baru bercanda wlb aku dan temen temenku saat ini work life berantakan nder wkwkwk,baru bercanda wlb aku dan temen temenku saat ini work life berantakan nder wkwkwk,15,wlb,True
1990802394503131157,Wed Nov 19 16:43:13 +0000 2025,0,@xaxa99official Kita berada di sistem yang salah pemerintahan yang zalim. UMR udah berapa tahun ngga naik2 dengan harga barang2 yg melonjak tajam. Belum lagi masih ada yg underpaid. Negara ini udh ambruk dan revolusi sekian kali dari lama klu rakyatnya ngga sesabar kita semua.,1991185507032997975,,xaxa99official,in,,0,0,0,https://x.com/undefined/status/1991185507032997975,1319998736869650433,,kita berada di sistem yang salah pemerintahan yang zalim umr udah berapa tahun ngga naik dengan harga barang yg melonjak tajam belum lagi masih ada yg underpaid negara ini udh ambruk dan revolusi sekian kali dari lama klu rakyatnya ngga sesabar kita semua,kita berada di sistem yang salah pemerintahan yang zalim umr udah berapa tahun ngga naik dengan harga barang yg melonjak tajam belum lagi masih ada yg underpaid negara ini udh ambruk dan revolusi sekian kali dari lama klu rakyatnya ngga sesabar kita semua,44,gaji,True
1979616337623466386,Sun Oct 19 09:13:18 +0000 2025,0,@yellongsw HBD UPIIIII semoga segera dapat pekerjaan yang WLB lingkungan kerjanya sehat bahagiaa selalu ,1979838255135903942,,yellongsw,in,,0,1,0,https://x.com/undefined/status/1979838255135903942,576912269,,hbd upiiiii semoga segera dapat pekerjaan yang wlb lingkungan kerjanya sehat bahagiaa selalu,hbd upiiiii semoga segera dapat pekerjaan yang wlb lingkungan kerjanya sehat bahagiaa selalu,14,wlb,True
1995121101765324993,Sun Nov 30 13:21:52 +0000 2025,1,Halo semuanya aku lagi cari patner full remote fee harian &amp; jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime / fulltime Minimal umur 18thn Di cari bertanggung jawab Jujur dan serius bekerja! #Loker #jobreceh #zonauang #InfoLoker #JobSeekers #WFH,1995121101765324993,,,in,,0,3,0,https://x.com/undefined/status/1995121101765324993,1940257863295016960,,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,halo semuanya aku lagi cari patner full remote fee harian amp jenjang karir ada pelatihannya dan pendaftaran gratis jam kerja bisa parttime fulltime minimal umur thn di cari bertanggung jawab jujur dan serius bekerja,40,karir,True
1913583106323546151,Sat Apr 19 13:18:59 +0000 2025,0,Bos gue emg micro management BGT tp gue masih yaudala cuma ini kok gue yg keseret jdnya kadang jd gabisa dipegang omongannya,1913583106323546151,,,in,,0,0,0,https://x.com/undefined/status/1913583106323546151,1815490056708358144,,bos gue emg micro management bgt tp gue masih yaudala cuma ini kok gue yg keseret jdnya kadang jd gabisa dipegang omongannya,bos gue emg micro management bgt tp gue masih yaudala cuma ini kok gue yg keseret jdnya kadang jd gabisa dipegang omongannya,22,budaya,True
1990632850371326323,Tue Nov 18 06:30:55 +0000 2025,0,@rawonmartin Padahal umr kita termasuk tinggi yah tapi banyak yg underpaid emg di sini jirs,1990669025924559234,,rawonmartin,in,,0,1,0,https://x.com/undefined/status/1990669025924559234,1769637134221365248,,padahal umr kita termasuk tinggi yah tapi banyak yg underpaid emg di sini jirs,padahal umr kita termasuk tinggi yah tapi banyak yg underpaid emg di sini jirs,15,gaji,True
1989233922090365435,Fri Nov 14 11:02:45 +0000 2025,2,@RR_FR01 @phokyuki @stelle_a_ron NJ menolak bayar penalti karena yakin kontraknya sudah dilanggar oleh ADOR/Hybe seperti trust breach dan manajemen buruk sehingga tuntut terminasi tanpa biaya via pengadilan tapi kalah kasus dan terikat hingga 2029. Penalti kontrak K-pop biasanya mencapai miliaran won,1989287886018240743,,RR_FR01,in,,0,0,1,https://x.com/undefined/status/1989287886018240743,1720665183188922368,,nj menolak bayar penalti karena yakin kontraknya sudah dilanggar oleh ador hybe seperti trust breach dan manajemen buruk sehingga tuntut terminasi tanpa biaya via pengadilan tapi kalah kasus dan terikat hingga penalti kontrak k pop biasanya mencapai miliaran won,nj menolak bayar penalti karena yakin kontraknya sudah dilanggar oleh ador hybe seperti trust breach dan manajemen buruk sehingga tuntut terminasi tanpa biaya via pengadilan tapi kalah kasus dan terikat hingga penalti kontrak k pop biasanya mencapai miliaran won,46,budaya,True
1992769087722979439,Mon Nov 24 01:35:49 +0000 2025,0,diawal aja udah gitu apalagi diakhir. dulu gue juga kuat²in karena perusahaan ini jenjang karir nya bagus dan cepet. tapi lama kelamaan baik tim sama perusahaan malah makin gatau diri wkwk udah resign sekarang ,1992769089669087673,,urmatch_,in,,0,1,0,https://x.com/undefined/status/1992769089669087673,1835548693245923328,,diawal aja udah gitu apalagi diakhir dulu gue juga kuat in karena perusahaan ini jenjang karir nya bagus dan cepet tapi lama kelamaan baik tim sama perusahaan malah makin gatau diri wkwk udah resign sekarang,diawal aja udah gitu apalagi diakhir dulu gue juga kuat in karena perusahaan ini jenjang karir nya bagus dan cepet tapi lama kelamaan baik tim sama perusahaan malah makin gatau diri wkwk udah resign sekarang,35,karir,True
1991043810571506090,Wed Nov 19 07:20:12 +0000 2025,0,Pas bootcamp mau selesai banyakin apply kerja pakai portofolio itu Gak nyangka juga akhirnya dapet job offer remote dari perusahaan Singapore sebagai digital marketer. Plus 4 offer full-time lain dari perusahaan lokal.,1991043819077582887,,txtdariTB,in,,0,1,0,https://x.com/undefined/status/1991043819077582887,1453633711153430533,,pas bootcamp mau selesai banyakin apply kerja pakai portofolio itu gak nyangka juga akhirnya dapet job offer remote dari perusahaan singapore sebagai digital marketer plus offer full time lain dari perusahaan lokal,pas bootcamp mau selesai banyakin apply kerja pakai portofolio itu gak nyangka juga akhirnya dapet job offer remote dari perusahaan singapore sebagai digital marketer plus offer full time lain dari perusahaan lokal,33,peluang_baru,True
1995233191167496438,Sun Nov 30 20:47:17 +0000 2025,1,beli properti beli bahan buat properti membuat properti mikirin dan membuat gambaran design edit video introduction mikirin dan edit cara audio bisa HD atleast ngajarin dance dan pola lantai mikirin ide dan edit video promosi. lelah tpi belum burnout n akan terus survived.,1995233191167496438,,,in,,0,0,0,https://x.com/undefined/status/1995233191167496438,1840175904225669121,,beli properti beli bahan buat properti membuat properti mikirin dan membuat gambaran design edit video introduction mikirin dan edit cara audio bisa hd atleast ngajarin dance dan pola lantai mikirin ide dan edit video promosi lelah tpi belum burnout n akan terus survived,beli properti beli bahan buat properti membuat properti mikirin dan membuat gambaran design edit video introduction mikirin dan edit cara audio bisa hd atleast ngajarin dance dan pola lantai mikirin ide dan edit video promosi lelah tpi belum burnout n akan terus survived,43,wlb,True
1992641742655648119,Mon Nov 24 00:52:53 +0000 2025,0,@AmoureVyluv iya kakk aku mau menerapkan work life balance sekarang aamiin Allahumma Aamiin wah lumayan lama juga ya kakk aku baru beberapa bulan aja udah cemas cemas emang harus sabar ya,1992758284781228152,,AmoureVyluv,in,,1,0,0,https://x.com/undefined/status/1992758284781228152,1990603740127375372,,iya kakk aku mau menerapkan work life balance sekarang aamiin allahumma aamiin wah lumayan lama juga ya kakk aku baru beberapa bulan aja udah cemas cemas emang harus sabar ya,iya kakk aku mau menerapkan work life balance sekarang aamiin allahumma aamiin wah lumayan lama juga ya kakk aku baru beberapa bulan aja udah cemas cemas emang harus sabar ya,31,wlb,True
